"position"	"count"
880	7899
881	7902
882	7914
883	7953
884	7980
885	7971
886	7992
887	7942
888	7952
889	7970
890	7996
891	7967
892	7995
893	7957
894	7934
895	7902
896	7917
897	7999
898	7991
899	7961
900	7960
901	7944
902	7961
903	7978
904	7976
905	7994
906	7961
907	7999
908	7998
909	7995
910	7959
911	7966
912	7964
913	7957
914	7974
915	7966
916	7895
917	7880
918	7978
919	7967
920	7980
921	7991
922	7998
923	7987
924	7982
925	7996
926	7962
927	7953
928	7986
929	7997
930	7988
931	7986
932	7897
933	7803
934	7867
935	8000
936	7978
937	7969
938	7876
939	7980
940	7991
941	7997
942	7996
943	7987
944	7939
945	7960
946	7918
947	7973
948	7954
949	7969
950	7961
951	7928
952	7928
953	7988
954	7995
955	7993
956	7958
957	7982
958	7938
959	7995
960	7970
961	7987
962	7996
963	7975
964	7978
965	7871
966	7886
967	7896
968	7953
969	7947
970	7922
971	7849
972	7865
973	7935
974	7995
975	7966
976	7945
977	7924
978	7982
979	7986
980	7991
981	7973
982	7960
983	7906
984	7987
985	7971
986	7874
987	7736
988	7745
989	7974
990	7952
991	7943
992	7913
993	7905
994	7868
995	7859
996	7894
997	7869
998	7871
999	7572
1000	7589
1001	7765
1002	7735
1003	7712
1004	7667
1005	7650
1006	7738
1007	7745
1008	7730
1009	7761
1010	7756
1011	7994
1012	7996
1013	7979
1014	7975
1015	7895
1016	7927
1017	7979
1018	7978
1019	7952
1020	7785
1021	7857
1022	7852
1023	7996
1024	7998
1025	7940
1026	7991
1027	7886
1028	7998
1029	7991
1030	7901
1031	7941
1032	7814
1033	7983
1034	7944
1035	7939
1036	7988
1037	7895
1038	7842
1039	7942
1040	7924
1041	7992
1042	7943
1043	7897
1044	7963
1045	7885
1046	7989
1047	7998
1048	7875
1049	7998
1050	7815
1051	7867
1052	7838
1053	7777
1054	7855
1055	7835
1056	7986
1057	7985
1058	7861
1059	7805
1060	7779
1061	7896
1062	7958
1063	7950
1064	7963
1065	7903
1066	7980
1067	7943
1068	7973
1069	7985
1070	7937
1071	7961
1072	7995
1073	7971
1074	7878
1075	7809
1076	7714
1077	7780
1078	7733
1079	7691
1080	7728
1081	7742
1082	7746
1083	7753
1084	7768
1085	7768
1086	7758
1087	7929
1088	7964
1089	7960
1090	7995
1091	7998
1092	7990
1093	7996
1094	7972
1095	7976
1096	7916
1097	7952
1098	7995
1099	7963
1100	7948
1101	7775
1102	7870
1103	7902
1104	7934
1105	7924
1106	7918
1107	7813
1108	7894
1109	7988
1110	7926
1111	7960
1112	7961
1113	7996
1114	7991
1115	7992
1116	7992
1117	7968
1118	7882
1119	7929
1120	7952
1121	7991
1122	7920
1123	7919
1124	7841
1125	7953
1126	7923
1127	7991
1128	7983
1129	7910
1130	7881
1131	7864
1132	7908
1133	7868
1134	7860
1135	7872
1136	7842
1137	7895
1138	7990
1139	7987
1140	7988
1141	7983
1142	7974
1143	7966
1144	7991
1145	7995
1146	7980
1147	7983
1148	7932
1149	7928
1150	7941
1151	7985
1152	7972
1153	7952
1154	7972
1155	7974
1156	7976
1157	7992
1158	7968
1159	7759
1160	7810
1161	7859
1162	7887
1163	7997
1164	7983
1165	7837
1166	7760
1167	7765
1168	7993
1169	7984
1170	7995
1171	7994
1172	7878
1173	7877
1174	7889
1175	7989
1176	7987
1177	7986
1178	7965
1179	7961
1180	7991
1181	7983
1182	7997
1183	7982
1184	7970
1185	7899
1186	7905
1187	7982
1188	7974
1189	8000
1190	7941
1191	7906
1192	7993
1193	7945
1194	7949
1195	7979
1196	7894
1197	7994
1198	7933
1199	7991
1200	7955
1201	7843
1202	7978
1203	7989
1204	7996
1205	7982
1206	7928
1207	7901
1208	7902
1209	7902
1210	7939
1211	7944
1212	7987
1213	7992
1214	7997
1215	7978
1216	7994
1217	7950
1218	7981
1219	7941
1220	7920
1221	7918
1222	7858
1223	7761
1224	7904
1225	7942
1226	7979
1227	7952
1228	7964
1229	7921
1230	7957
1231	7982
1232	7971
1233	7944
1234	7949
1235	7852
1236	7852
1237	7797
1238	7807
1239	7851
1240	7782
1241	7882
1242	7863
1243	7889
1244	7922
1245	7939
1246	7953
1247	7947
1248	7971
1249	7969
1250	7892
1251	7916
1252	7879
1253	7947
1254	7997
1255	7984
1256	7980
1257	7950
1258	7965
1259	7995
1260	7980
1261	7963
1262	7831
1263	7784
1264	7923
1265	7999
1266	7994
1267	7985
1268	7904
1269	7893
1270	7896
1271	7780
1272	7715
1273	7687
1274	7591
1275	7711
1276	7848
1277	7761
1278	7768
1279	7810
1280	7821
1281	7786
1282	7772
1283	7996
1284	7867
1285	7809
1286	7753
1287	7744
1288	7992
1289	7995
1290	7917
1291	7955
1292	7839
1293	7845
1294	7934
1295	7920
1296	7941
1297	7910
1298	7871
1299	7861
1300	7848
1301	7872
1302	7974
1303	7962
1304	7991
1305	7943
1306	7918
1307	7836
1308	7837
1309	7899
1310	7985
1311	7940
1312	7930
1313	7970
1314	7986
1315	7991
1316	7924
1317	7913
1318	7969
1319	7947
1320	7933
1321	7936
1322	7949
1323	7935
1324	7939
1325	7953
1326	7955
1327	7951
1328	7965
1329	7948
1330	7982
1331	7950
1332	7958
1333	7971
1334	7964
1335	7983
1336	7986
1337	7968
1338	7912
1339	7902
1340	7989
1341	7980
1342	7976
1343	7993
1344	7986
1345	7931
1346	7984
1347	7888
1348	7988
1349	7942
1350	7994
1351	7952
1352	7978
1353	7987
1354	7976
1355	7960
1356	7963
1357	7864
1358	7962
1359	7820
1360	7987
1361	7969
1362	7928
1363	7953
1364	7939
1365	7952
1366	7996
1367	7973
1368	7979
1369	7947
1370	7911
1371	7949
1372	7956
1373	7991
1374	7992
1375	7995
1376	7886
1377	7853
1378	7946
1379	7960
1380	7930
1381	7991
1382	7974
1383	7978
1384	7987
1385	7861
1386	7972
1387	7913
1388	7960
1389	7988
1390	7976
1391	7988
1392	7991
1393	7983
1394	7999
1395	7964
1396	7997
1397	7923
1398	7980
1399	7997
1400	7988
1401	7958
1402	7976
1403	7955
1404	7974
1405	7978
1406	7989
1407	7945
1408	7949
1409	7927
1410	7933
1411	7946
1412	7931
1413	7908
1414	7771
1415	7965
1416	7946
1417	7995
1418	7995
1419	7993
1420	7999
1421	7975
1422	7997
1423	7984
1424	7954
1425	7993
1426	7916
1427	7935
1428	7997
1429	7946
1430	7997
1431	7939
1432	7952
1433	7934
1434	7930
1435	7951
1436	7991
1437	7980
1438	7888
1439	7878
1440	7862
1441	7997
1442	7989
1443	7941
1444	7980
1445	7959
1446	7994
1447	7993
1448	7923
1449	7902
1450	7872
1451	7897
1452	7966
1453	7910
1454	7960
1455	7967
1456	7986
1457	7988
1458	7986
1459	7943
1460	7931
1461	7823
1462	7801
1463	7704
1464	7690
1465	7828
1466	7854
1467	7883
1468	7848
1469	7844
1470	7912
1471	7995
1472	7994
1473	7990
1474	7918
1475	7848
1476	7834
1477	7838
1478	7917
1479	7937
1480	7970
1481	7927
1482	7926
1483	7923
1484	7947
1485	7975
1486	7967
1487	7930
1488	7913
1489	7860
1490	7894
1491	7910
1492	7877
1493	7928
1494	7920
1495	7877
1496	7925
1497	7955
1498	7995
1499	7938
1500	7913
1501	7987
1502	7943
1503	7981
1504	7957
1505	7955
1506	7970
1507	7966
1508	7938
1509	7894
1510	7869
1511	7882
1512	7826
1513	7818
1514	7789
1515	7656
1516	7684
1517	7671
1518	7676
1519	7652
1520	7626
1521	7671
1522	7731
1523	7749
1524	7760
1525	7732
1526	7797
1527	7764
1528	7801
1529	7807
1530	7745
1531	7764
1532	7767
1533	7804
1534	7698
1535	7686
1536	7756
1537	7980
1538	7992
1539	7889
1540	7971
1541	7939
1542	7972
1543	7993
1544	7965
1545	7944
1546	7916
1547	7920
1548	7838
1549	7796
1550	7679
1551	7776
1552	7747
1553	7731
1554	7778
1555	7894
1556	7919
1557	7933
1558	7937
1559	7940
1560	7851
1561	7871
1562	7987
1563	7950
1564	7931
1565	7968
1566	7958
1567	7993
1568	7924
1569	7935
1570	7983
1571	7985
1572	7951
1573	7916
1574	7979
1575	7991
1576	7935
1577	7950
1578	7969
1579	7936
1580	7945
1581	7911
1582	7946
1583	7967
1584	7971
1585	8000
1586	7984
1587	7962
1588	7983
1589	7976
1590	7926
1591	7910
1592	7858
1593	7907
1594	7986
1595	7989
1596	7995
1597	7901
1598	7854
1599	7905
1600	7910
1601	7965
1602	7978
1603	7918
1604	7946
1605	7992
1606	7981
1607	7993
1608	7941
1609	7946
1610	7950
1611	7919
1612	7995
1613	7959
1614	7972
1615	7962
1616	7938
1617	7981
1618	7944
1619	7936
1620	7944
1621	7873
1622	7931
1623	7921
1624	7944
1625	7921
1626	7895
1627	7834
1628	7795
1629	7991
1630	7942
1631	7979
1632	7916
1633	7902
1634	7890
1635	7855
1636	7789
1637	7780
1638	7844
1639	7945
1640	7942
1641	7978
1642	7932
1643	7996
1644	7994
1645	7989
1646	7999
1647	7967
1648	7974
1649	7912
1650	7877
1651	7927
1652	7983
1653	7969
1654	7957
1655	7974
1656	7965
1657	7984
1658	7985
1659	7980
1660	7982
1661	7902
1662	7967
1663	7990
1664	7860
1665	7932
1666	7939
1667	7963
1668	7950
1669	7966
1670	7999
1671	7972
1672	7992
1673	7929
1674	7946
1675	7972
1676	7995
1677	7991
1678	7996
1679	7913
1680	7849
1681	7909
1682	7982
1683	7982
1684	7912
1685	7812
1686	7972
1687	7981
1688	7995
1689	7958
1690	7956
1691	7999
1692	7911
1693	7908
1694	7989
1695	7891
1696	7984
1697	7972
1698	7954
1699	7976
1700	7938
1701	7951
1702	7932
1703	7896
1704	7873
1705	7832
1706	7856
1707	7902
1708	7945
1709	7994
1710	7992
1711	7981
1712	7984
1713	7996
1714	7991
1715	7940
1716	7921
1717	7975
1718	7988
1719	7997
1720	7961
1721	7906
1722	7801
1723	7871
1724	7870
1725	7913
1726	7933
1727	7873
1728	7833
1729	7828
1730	7819
1731	7824
1732	7859
1733	7837
1734	7859
1735	7821
1736	7830
1737	7833
1738	7848
1739	7894
1740	7914
1741	7970
1742	7974
1743	7970
1744	7959
1745	7983
1746	7995
1747	7967
1748	7944
1749	7937
1750	7916
1751	7988
1752	7950
1753	7951
1754	7920
1755	7943
1756	7961
1757	7952
1758	7927
1759	7943
1760	7940
1761	7951
1762	7947
1763	7999
1764	7977
1765	7953
1766	7945
1767	7946
1768	7988
1769	7999
1770	7996
1771	7977
1772	7913
1773	7806
1774	7895
1775	7990
1776	7933
1777	7872
1778	7987
1779	7922
1780	7925
1781	7928
1782	7925
1783	7931
1784	7977
1785	7825
1786	7973
1787	7694
1788	7673
1789	7686
1790	7684
1791	7635
1792	7618
1793	7581
1794	7535
1795	7638
1796	7716
1797	7729
1798	7739
1799	7737
1800	7771
1801	7785
1802	7913
1803	7962
1804	7941
1805	7876
1806	7885
1807	7971
1808	7692
1809	7718
1810	7851
1811	7895
1812	7948
1813	7982
1814	7943
1815	7921
1816	7979
1817	7958
1818	7984
1819	7992
1820	7970
1821	7950
1822	7974
1823	7968
1824	7998
1825	7937
1826	7965
1827	7988
1828	7975
1829	7966
1830	7971
1831	7936
1832	7987
1833	7907
1834	7960
1835	7965
1836	7975
1837	7997
1838	7992
1839	7975
1840	7960
1841	7921
1842	7964
1843	7950
1844	7974
1845	7908
1846	7981
1847	7933
1848	7947
1849	7984
1850	7929
1851	7978
1852	7959
1853	7926
1854	7918
1855	7948
1856	7847
1857	7805
1858	7826
1859	7917
1860	7895
1861	7884
1862	7950
1863	7953
1864	7977
1865	7974
1866	7979
1867	7975
1868	7940
1869	7929
1870	7913
1871	7986
1872	7979
1873	7920
1874	7910
1875	7770
1876	7752
1877	7740
1878	7783
1879	7912
1880	7934
1881	7875
1882	7927
1883	7943
1884	7915
1885	7993
1886	7986
1887	7955
1888	7958
1889	7822
1890	7861
1891	7821
1892	7842
1893	7869
1894	7845
1895	7865
1896	7869
1897	7961
1898	7993
1899	7966
1900	7991
1901	7958
1902	7982
1903	7952
1904	7969
1905	7968
1906	7946
1907	7940
1908	7933
1909	7947
1910	7960
1911	7951
1912	7983
1913	7939
1914	7949
1915	7993
1916	7918
1917	7904
1918	7983
1919	7978
1920	7979
1921	7922
1922	7943
1923	7974
1924	7942
1925	7923
1926	7914
1927	7905
1928	7908
1929	7873
1930	7978
1931	7985
1932	7921
1933	7876
1934	7916
1935	7920
1936	7961
1937	7913
1938	7985
1939	7924
1940	7906
1941	7954
1942	7963
1943	7989
1944	7966
1945	7949
1946	7967
1947	7951
1948	7965
1949	7975
1950	7977
1951	7996
1952	7978
1953	7967
1954	7953
1955	7970
1956	7940
1957	7998
1958	7886
1959	7807
1960	7812
1961	7805
1962	7951
1963	7948
1964	7974
1965	7978
1966	7960
1967	7983
1968	7931
1969	7950
1970	7953
1971	7955
1972	7839
1973	7859
1974	7812
1975	7838
1976	7882
1977	7915
1978	7957
1979	7993
1980	7994
1981	7995
1982	7976
1983	7939
1984	7955
1985	7961
1986	7994
1987	7966
1988	7953
1989	7978
1990	7898
1991	7944
1992	7917
1993	7973
1994	7969
1995	7946
1996	7962
1997	7968
1998	7996
1999	7979
2000	7978
2001	7986
2002	7814
2003	7834
2004	7928
2005	7913
2006	7932
2007	7948
2008	7996
2009	7988
2010	7979
2011	7994
2012	7953
2013	7970
2014	8000
2015	7990
2016	7980
2017	7906
2018	7933
2019	7885
2020	7882
2021	7873
2022	7941
2023	7975
2024	7970
2025	7795
2026	7767
2027	7905
2028	7994
2029	7994
2030	7998
2031	7987
2032	7979
2033	7969
2034	7967
2035	7949
2036	7968
2037	7857
2038	7860
2039	7880
2040	7888
2041	7901
2042	7920
2043	7985
2044	7992
2045	7941
2046	7884
2047	7852
2048	7927
2049	7968
2050	7974
2051	7958
2052	7878
2053	7812
2054	7909
2055	7906
2056	7936
2057	7946
2058	7885
2059	7883
2060	7983
2061	7912
2062	7993
2063	7914
2064	7978
2065	7949
2066	7995
2067	7956
2068	7977
2069	7967
2070	7883
2071	7921
2072	7887
2073	7909
2074	7893
2075	7828
2076	7810
2077	7775
2078	7732
2079	7854
2080	7985
2081	7955
2082	7961
2083	7961
2084	7995
2085	7945
2086	7977
2087	7975
2088	7929
2089	7994
2090	7978
2091	7945
2092	7945
2093	7913
2094	7897
2095	7908
2096	7923
2097	7856
2098	7913
2099	7890
2100	7920
2101	7812
2102	7842
2103	7901
2104	7895
2105	7883
2106	7866
2107	7946
2108	7919
2109	7888
2110	7934
2111	7922
2112	7907
2113	7912
2114	7903
2115	7862
2116	7906
2117	7920
2118	7881
2119	7898
2120	7943
2121	7948
2122	7882
2123	7825
2124	7827
2125	7899
2126	7980
2127	7998
2128	7990
2129	7906
2130	7906
2131	7850
2132	7857
2133	7825
2134	7866
2135	7848
2136	7859
2137	7855
2138	7783
2139	7924
2140	7911
2141	7913
2142	7912
2143	7820
2144	7991
2145	7996
2146	7980
2147	7942
2148	7918
2149	7968
2150	7992
2151	7982
2152	7968
2153	7954
2154	7961
2155	7942
2156	7968
2157	7945
2158	7978
2159	7959
2160	7972
2161	7975
2162	7934
2163	7992
2164	7978
2165	7958
2166	7922
2167	7980
2168	7947
2169	7870
2170	7864
2171	7818
2172	7920
2173	7751
2174	7773
2175	7845
2176	7815
2177	7817
2178	7786
2179	7775
2180	7906
2181	7830
2182	7782
2183	7739
2184	7715
2185	7966
2186	7968
2187	7985
2188	7969
2189	7842
2190	7921
2191	7998
2192	7957
2193	7998
2194	7879
2195	7922
2196	7896
2197	7919
2198	7944
2199	7941
2200	7979
2201	7968
2202	7930
2203	7976
2204	7960
2205	7951
2206	7947
2207	7965
2208	7984
2209	7997
2210	7937
2211	7959
2212	7964
2213	7895
2214	7903
2215	7923
2216	7914
2217	7950
2218	7969
2219	7970
2220	7983
2221	7989
2222	7711
2223	7734
2224	7801
2225	7805
2226	7876
2227	7981
2228	7982
2229	7979
2230	7952
2231	7995
2232	7996
2233	7993
2234	7984
2235	7979
2236	7947
2237	7952
2238	7997
2239	7983
2240	7983
2241	7935
2242	7798
2243	7909
2244	7925
2245	7949
2246	7973
2247	7923
2248	7989
2249	7950
2250	7898
2251	7967
2252	7916
2253	7939
2254	7932
2255	7946
2256	7970
2257	7945
2258	7990
2259	7974
2260	7983
2261	7956
2262	7949
2263	7978
2264	7977
2265	7965
2266	7945
2267	7966
2268	7967
2269	7991
2270	7997
2271	7989
2272	7890
2273	7880
2274	7863
2275	7869
2276	7914
2277	7935
2278	7840
2279	7867
2280	7889
2281	7909
2282	7992
2283	7990
2284	7994
2285	7989
2286	7961
2287	7970
2288	7970
2289	7988
2290	7986
2291	7958
2292	7993
2293	7946
2294	7781
2295	7775
2296	7807
2297	7700
2298	7696
2299	7702
2300	7638
2301	7633
2302	7721
2303	7830
2304	7932
2305	7985
2306	7988
2307	7952
2308	7957
2309	7987
2310	7974
2311	7952
2312	7957
2313	7965
2314	7964
2315	7858
2316	7995
2317	7942
2318	7943
2319	7983
2320	7988
2321	7998
2322	7991
2323	7990
2324	7973
2325	7926
2326	7966
2327	7991
2328	7793
2329	7859
2330	7767
2331	7918
2332	7995
2333	7916
2334	7996
2335	7921
2336	7979
2337	7998
2338	7981
2339	7995
2340	7931
2341	7961
2342	7963
2343	7948
2344	7972
2345	7867
2346	7986
2347	7902
2348	7954
2349	7963
2350	7920
2351	7926
2352	7999
2353	7944
2354	7929
2355	7849
2356	7760
2357	7436
2358	7504
2359	7567
2360	7655
2361	7639
2362	7595
2363	7830
2364	7974
2365	7974
2366	7991
2367	7984
2368	7985
2369	7979
2370	7996
2371	7980
2372	7991
2373	7979
2374	7990
2375	7982
2376	7967
2377	7968
2378	7959
2379	7969
2380	7986
2381	7984
2382	7969
2383	7981
2384	7953
2385	7979
2386	7999
2387	7992
2388	7980
2389	7984
2390	7954
2391	7935
2392	7928
2393	7930
2394	7953
2395	7938
2396	7981
2397	7979
2398	7978
2399	7963
2400	7978
2401	7992
2402	7990
2403	7989
2404	7971
2405	7946
2406	7986
2407	7926
2408	7914
2409	7873
2410	7921
2411	7945
2412	7949
2413	7937
2414	7902
2415	7959
2416	7992
2417	7990
2418	7971
2419	7984
2420	7979
2421	7990
2422	7998
2423	7946
2424	7946
2425	7817
2426	7987
2427	7951
2428	7991
2429	7988
2430	7953
2431	7900
2432	7919
2433	7926
2434	7815
2435	7954
2436	7847
2437	7899
2438	7945
2439	7856
2440	7897
2441	7989
2442	7985
2443	7997
2444	7926
2445	7963
2446	7937
2447	7965
2448	7949
2449	7940
2450	7950
2451	7826
2452	7981
2453	7896
2454	7887
2455	7915
2456	7936
2457	7960
2458	7904
2459	7921
2460	7934
2461	7996
2462	7986
2463	7994
2464	7956
2465	7910
2466	7955
2467	7986
2468	7981
2469	7995
2470	7990
2471	7911
2472	7749
2473	7827
2474	7790
2475	7976
2476	7968
2477	7935
2478	7862
2479	7946
2480	7980
2481	7991
2482	7962
2483	7892
2484	7890
2485	7943
2486	7974
2487	7992
2488	7889
2489	7876
2490	7993
2491	7981
2492	7987
2493	7873
2494	7631
2495	7675
2496	7773
2497	7759
2498	7837
2499	7834
2500	7992
2501	7968
2502	7930
2503	7975
2504	7941
2505	7986
2506	7980
2507	7963
2508	7979
2509	7949
2510	7997
2511	7994
2512	7994
2513	7969
2514	7968
2515	7998
2516	7984
2517	7961
2518	7937
2519	7994
2520	7996
2521	7990
2522	7995
2523	7975
2524	7990
2525	7976
2526	7977
2527	7962
2528	7969
2529	7993
2530	7968
2531	7931
2532	7981
2533	7941
2534	7988
2535	7967
2536	7966
2537	7948
2538	7976
2539	7958
2540	7920
2541	7932
2542	7966
2543	7987
2544	7979
2545	7971
2546	7958
2547	7944
2548	7934
2549	7951
2550	7982
2551	7970
2552	7922
2553	7926
2554	7901
2555	7927
2556	7965
2557	7985
2558	7978
2559	7967
2560	7957
2561	7970
2562	7997
2563	7944
2564	7933
2565	7979
2566	7925
2567	7906
2568	7935
2569	7944
2570	7864
2571	7915
2572	7828
2573	7865
2574	7892
2575	7866
2576	7882
2577	7907
