"position"	"count"
774	7986
775	7983
776	7927
777	7950
778	7930
779	7987
780	7988
781	7983
782	7984
783	7884
784	7877
785	7892
786	7913
787	7938
788	7902
789	7978
790	7983
791	7925
792	7960
793	7946
794	7986
795	7891
796	7861
797	7713
798	7702
799	7649
800	7614
801	7634
802	7619
803	7753
804	7754
805	7791
806	7719
807	7720
808	7919
809	7977
810	7989
811	7979
812	7857
813	7879
814	7827
815	7819
816	7751
817	7626
818	7576
819	7540
820	7591
821	7566
822	7509
823	7748
824	7801
825	7860
826	7865
827	7815
828	7755
829	7753
830	7730
831	7707
832	7393
833	7418
834	7426
835	7645
836	7666
837	7649
838	7658
839	7658
840	7650
841	7651
842	7635
843	7617
844	7603
845	7606
846	7596
847	7508
848	7517
849	7631
850	7705
851	7689
852	7689
853	7609
854	7655
855	7549
856	7467
857	7451
858	7411
859	7524
860	7562
861	7564
862	7493
863	7444
864	7384
865	7383
866	7363
867	7498
868	7464
869	7481
870	7475
871	7484
872	7477
873	7695
874	7722
875	7855
876	7795
877	7716
878	7855
879	7906
880	7946
881	7949
882	7928
883	7967
884	7977
885	7967
886	7982
887	7930
888	7934
889	7953
890	7995
891	7966
892	7993
893	7956
894	7934
895	7902
896	7916
897	7999
898	7990
899	7959
900	7958
901	7944
902	7961
903	7977
904	7975
905	7995
906	7959
907	7999
908	7998
909	7995
910	7959
911	7966
912	7964
913	7957
914	7975
915	7967
916	7894
917	7879
918	7979
919	7968
920	7981
921	7991
922	7998
923	7987
924	7982
925	7996
926	7961
927	7952
928	7985
929	7997
930	7988
931	7986
932	7898
933	7803
934	7866
935	8000
936	7978
937	7969
938	7876
939	7980
940	7991
941	7997
942	7996
943	7987
944	7939
945	7959
946	7914
947	7972
948	7955
949	7969
950	7962
951	7929
952	7929
953	7989
954	7994
955	7993
956	7959
957	7982
958	7937
959	7994
960	7970
961	7987
962	7996
963	7975
964	7978
965	7870
966	7885
967	7896
968	7953
969	7948
970	7925
971	7853
972	7869
973	7939
974	7995
975	7967
976	7946
977	7924
978	7982
979	7986
980	7991
981	7973
982	7960
983	7906
984	7987
985	7972
986	7873
987	7735
988	7744
989	7974
990	7954
991	7943
992	7912
993	7905
994	7868
995	7859
996	7894
997	7869
998	7871
999	7573
1000	7590
1001	7766
1002	7736
1003	7713
1004	7668
1005	7651
1006	7739
1007	7746
1008	7731
1009	7761
1010	7755
1011	7994
1012	7996
1013	7979
1014	7975
1015	7894
1016	7926
1017	7978
1018	7978
1019	7952
1020	7783
1021	7855
1022	7850
1023	7996
1024	7998
1025	7941
1026	7991
1027	7887
1028	7998
1029	7990
1030	7901
1031	7941
1032	7814
1033	7982
1034	7944
1035	7939
1036	7988
1037	7897
1038	7844
1039	7942
1040	7923
1041	7991
1042	7943
1043	7897
1044	7962
1045	7886
1046	7989
1047	7998
1048	7874
1049	7998
1050	7814
1051	7866
1052	7837
1053	7777
1054	7858
1055	7838
1056	7986
1057	7985
1058	7863
1059	7806
1060	7783
1061	7900
1062	7962
1063	7950
1064	7963
1065	7902
1066	7980
1067	7944
1068	7973
1069	7985
1070	7938
1071	7963
1072	7995
1073	7971
1074	7878
1075	7810
1076	7713
1077	7779
1078	7733
1079	7692
1080	7729
1081	7742
1082	7747
1083	7754
1084	7770
1085	7770
1086	7761
1087	7932
1088	7964
1089	7961
1090	7995
1091	7998
1092	7989
1093	7996
1094	7972
1095	7975
1096	7916
1097	7953
1098	7995
1099	7963
1100	7948
1101	7775
1102	7871
1103	7903
1104	7935
1105	7925
1106	7917
1107	7813
1108	7895
1109	7988
1110	7926
1111	7959
1112	7962
1113	7996
1114	7991
1115	7992
1116	7992
1117	7968
1118	7882
1119	7929
1120	7952
1121	7991
1122	7922
1123	7921
1124	7843
1125	7955
1126	7923
1127	7991
1128	7983
1129	7911
1130	7882
1131	7865
1132	7909
1133	7871
1134	7863
1135	7880
1136	7851
1137	7903
1138	7984
1139	7987
1140	7988
1141	7973
1142	7970
1143	7961
1144	7986
1145	7995
1146	7980
1147	7983
1148	7931
1149	7927
1150	7940
1151	7985
1152	7971
1153	7951
1154	7971
1155	7974
1156	7976
1157	7992
1158	7966
1159	7755
1160	7806
1161	7855
1162	7883
1163	7997
1164	7984
1165	7837
1166	7760
1167	7765
1168	7993
1169	7984
1170	7995
1171	7995
1172	7880
1173	7879
1174	7891
1175	7991
1176	7987
1177	7986
1178	7965
1179	7961
1180	7991
1181	7983
1182	7997
1183	7982
1184	7970
1185	7899
1186	7906
1187	7982
1188	7974
1189	8000
1190	7941
1191	7906
1192	7993
1193	7945
1194	7949
1195	7979
1196	7894
1197	7994
1198	7930
1199	7991
1200	7955
1201	7841
1202	7977
1203	7989
1204	7996
1205	7982
1206	7928
1207	7901
1208	7902
1209	7902
1210	7938
1211	7944
1212	7987
1213	7992
1214	7997
1215	7978
1216	7994
1217	7950
1218	7981
1219	7941
1220	7920
1221	7918
1222	7858
1223	7760
1224	7903
1225	7946
1226	7979
1227	7953
1228	7965
1229	7922
1230	7958
1231	7983
1232	7971
1233	7942
1234	7946
1235	7851
1236	7851
1237	7797
1238	7807
1239	7851
1240	7782
1241	7883
1242	7864
1243	7890
1244	7923
1245	7940
1246	7953
1247	7947
1248	7971
1249	7969
1250	7891
1251	7915
1252	7878
1253	7946
1254	7997
1255	7984
1256	7980
1257	7950
1258	7964
1259	7995
1260	7980
1261	7963
1262	7831
1263	7784
1264	7922
1265	7999
1266	7994
1267	7985
1268	7904
1269	7892
1270	7895
1271	7778
1272	7713
1273	7685
1274	7588
1275	7708
1276	7844
1277	7758
1278	7765
1279	7807
1280	7818
1281	7782
1282	7768
1283	7996
1284	7866
1285	7808
1286	7752
1287	7743
1288	7991
1289	7995
1290	7917
1291	7955
1292	7839
1293	7844
1294	7933
1295	7919
1296	7940
1297	7911
1298	7872
1299	7863
1300	7851
1301	7875
1302	7974
1303	7961
1304	7991
1305	7943
1306	7918
1307	7836
1308	7837
1309	7899
1310	7985
1311	7940
1312	7931
1313	7973
1314	7986
1315	7991
1316	7923
1317	7912
1318	7967
1319	7948
1320	7935
1321	7938
1322	7949
1323	7936
1324	7940
1325	7954
1326	7957
1327	7953
1328	7965
1329	7948
1330	7982
1331	7950
1332	7958
1333	7971
1334	7964
1335	7982
1336	7986
1337	7969
1338	7912
1339	7902
1340	7989
1341	7981
1342	7977
1343	7994
1344	7986
1345	7931
1346	7984
1347	7887
1348	7988
1349	7942
1350	7994
1351	7952
1352	7978
1353	7987
1354	7976
1355	7960
1356	7963
1357	7864
1358	7962
1359	7821
1360	7988
1361	7969
1362	7928
1363	7953
1364	7940
1365	7953
1366	7996
1367	7973
1368	7979
1369	7948
1370	7911
1371	7947
1372	7956
1373	7991
1374	7992
1375	7995
1376	7888
1377	7855
1378	7946
1379	7960
1380	7930
1381	7991
1382	7974
1383	7978
1384	7987
1385	7864
1386	7974
1387	7914
1388	7961
1389	7990
1390	7972
1391	7986
1392	7990
1393	7983
1394	7999
1395	7959
1396	7997
1397	7923
1398	7980
1399	7997
1400	7988
1401	7958
1402	7975
1403	7955
1404	7974
1405	7978
1406	7989
1407	7945
1408	7949
1409	7927
1410	7933
1411	7946
1412	7932
1413	7909
1414	7770
1415	7964
1416	7944
1417	7995
1418	7995
1419	7994
1420	7999
1421	7975
1422	7997
1423	7984
1424	7956
1425	7993
1426	7916
1427	7935
1428	7997
1429	7946
1430	7997
1431	7938
1432	7949
1433	7933
1434	7929
1435	7951
1436	7991
1437	7980
1438	7889
1439	7879
1440	7863
1441	7997
1442	7988
1443	7941
1444	7980
1445	7959
1446	7994
1447	7993
1448	7923
1449	7903
1450	7871
1451	7896
1452	7966
1453	7910
1454	7959
1455	7967
1456	7986
1457	7988
1458	7986
1459	7943
1460	7931
1461	7824
1462	7802
1463	7706
1464	7692
1465	7830
1466	7856
1467	7886
1468	7851
1469	7848
1470	7917
1471	7995
1472	7994
1473	7990
1474	7918
1475	7848
1476	7835
1477	7842
1478	7921
1479	7941
1480	7974
1481	7931
1482	7930
1483	7928
1484	7952
1485	7975
1486	7967
1487	7930
1488	7914
1489	7861
1490	7896
1491	7912
1492	7879
1493	7930
1494	7922
1495	7879
1496	7927
1497	7957
1498	7995
1499	7937
1500	7912
1501	7987
1502	7942
1503	7981
1504	7957
1505	7954
1506	7970
1507	7966
1508	7936
1509	7892
1510	7867
1511	7880
1512	7824
1513	7816
1514	7786
1515	7653
1516	7682
1517	7669
1518	7674
1519	7650
1520	7624
1521	7669
1522	7729
1523	7747
1524	7757
1525	7729
1526	7794
1527	7761
1528	7798
1529	7804
1530	7742
1531	7761
1532	7764
1533	7801
1534	7694
1535	7683
1536	7753
1537	7978
1538	7992
1539	7889
1540	7970
1541	7939
1542	7972
1543	7993
1544	7965
1545	7944
1546	7917
1547	7921
1548	7838
1549	7796
1550	7678
1551	7776
1552	7747
1553	7731
1554	7779
1555	7895
1556	7920
1557	7934
1558	7938
1559	7940
1560	7851
1561	7871
1562	7987
1563	7950
1564	7932
1565	7969
1566	7959
1567	7992
1568	7923
1569	7934
1570	7982
1571	7985
1572	7952
1573	7918
1574	7981
1575	7994
1576	7938
1577	7953
1578	7969
1579	7938
1580	7947
1581	7913
1582	7948
1583	7967
1584	7971
1585	8000
1586	7984
1587	7962
1588	7983
1589	7976
1590	7926
1591	7910
1592	7858
1593	7907
1594	7985
1595	7990
1596	7994
1597	7900
1598	7853
1599	7903
1600	7908
1601	7963
1602	7978
1603	7918
1604	7946
1605	7993
1606	7981
1607	7993
1608	7941
1609	7946
1610	7950
1611	7919
1612	7995
1613	7959
1614	7972
1615	7963
1616	7939
1617	7981
1618	7944
1619	7936
1620	7944
1621	7874
1622	7931
1623	7918
1624	7944
1625	7921
1626	7896
1627	7834
1628	7795
1629	7991
1630	7944
1631	7979
1632	7916
1633	7902
1634	7890
1635	7853
1636	7789
1637	7782
1638	7846
1639	7948
1640	7944
1641	7978
1642	7927
1643	7994
1644	7993
1645	7989
1646	7999
1647	7966
1648	7973
1649	7912
1650	7878
1651	7928
1652	7982
1653	7969
1654	7957
1655	7974
1656	7965
1657	7984
1658	7985
1659	7980
1660	7982
1661	7902
1662	7969
1663	7990
1664	7860
1665	7931
1666	7939
1667	7964
1668	7952
1669	7969
1670	7999
1671	7973
1672	7992
1673	7929
1674	7946
1675	7972
1676	7995
1677	7990
1678	7995
1679	7913
1680	7850
1681	7910
1682	7981
1683	7981
1684	7909
1685	7808
1686	7972
1687	7981
1688	7995
1689	7958
1690	7956
1691	7999
1692	7912
1693	7909
1694	7989
1695	7891
1696	7984
1697	7971
1698	7954
1699	7976
1700	7938
1701	7950
1702	7931
1703	7895
1704	7872
1705	7831
1706	7855
1707	7901
1708	7944
1709	7994
1710	7992
1711	7981
1712	7984
1713	7996
1714	7991
1715	7940
1716	7921
1717	7974
1718	7988
1719	7997
1720	7961
1721	7909
1722	7803
1723	7874
1724	7872
1725	7915
1726	7935
1727	7876
1728	7836
1729	7831
1730	7822
1731	7827
1732	7862
1733	7840
1734	7863
1735	7828
1736	7837
1737	7840
1738	7855
1739	7901
1740	7921
1741	7968
1742	7974
1743	7970
1744	7959
1745	7983
1746	7995
1747	7967
1748	7946
1749	7939
1750	7917
1751	7988
1752	7950
1753	7952
1754	7921
1755	7945
1756	7963
1757	7954
1758	7929
1759	7946
1760	7943
1761	7954
1762	7950
1763	7999
1764	7978
1765	7954
1766	7945
1767	7946
1768	7988
1769	7999
1770	7996
1771	7977
1772	7915
1773	7808
1774	7897
1775	7990
1776	7933
1777	7871
1778	7987
1779	7922
1780	7925
1781	7928
1782	7924
1783	7930
1784	7977
1785	7825
1786	7973
1787	7695
1788	7674
1789	7685
1790	7683
1791	7634
1792	7616
1793	7579
1794	7533
1795	7636
1796	7715
1797	7728
1798	7738
1799	7736
1800	7770
1801	7784
1802	7913
1803	7962
1804	7941
1805	7875
1806	7884
1807	7971
1808	7692
1809	7718
1810	7852
1811	7896
1812	7949
1813	7982
1814	7943
1815	7922
1816	7979
1817	7958
1818	7984
1819	7992
1820	7970
1821	7950
1822	7973
1823	7968
1824	7998
1825	7938
1826	7966
1827	7988
1828	7975
1829	7966
1830	7971
1831	7936
1832	7987
1833	7907
1834	7963
1835	7965
1836	7975
1837	7996
1838	7992
1839	7975
1840	7960
1841	7922
1842	7965
1843	7950
1844	7973
1845	7907
1846	7980
1847	7932
1848	7945
1849	7982
1850	7927
1851	7978
1852	7959
1853	7925
1854	7917
1855	7947
1856	7847
1857	7803
1858	7824
1859	7915
1860	7893
1861	7882
1862	7947
1863	7953
1864	7977
1865	7974
1866	7979
1867	7975
1868	7941
1869	7930
1870	7914
1871	7986
1872	7979
1873	7921
1874	7910
1875	7768
1876	7750
1877	7738
1878	7781
1879	7910
1880	7935
1881	7876
1882	7928
1883	7944
1884	7916
1885	7993
1886	7986
1887	7955
1888	7958
1889	7822
1890	7860
1891	7820
1892	7841
1893	7868
1894	7843
1895	7861
1896	7864
1897	7956
1898	7993
1899	7966
1900	7991
1901	7958
1902	7981
1903	7952
1904	7968
1905	7967
1906	7945
1907	7939
1908	7931
1909	7945
1910	7960
1911	7951
1912	7983
1913	7941
1914	7951
1915	7996
1916	7918
1917	7902
1918	7983
1919	7978
1920	7979
1921	7925
1922	7943
1923	7975
1924	7942
1925	7923
1926	7914
1927	7905
1928	7908
1929	7872
1930	7979
1931	7985
1932	7922
1933	7879
1934	7919
1935	7923
1936	7964
1937	7912
1938	7985
1939	7924
1940	7906
1941	7955
1942	7963
1943	7989
1944	7966
1945	7951
1946	7968
1947	7951
1948	7965
1949	7974
1950	7976
1951	7996
1952	7978
1953	7968
1954	7953
1955	7970
1956	7940
1957	7998
1958	7886
1959	7807
1960	7813
1961	7806
1962	7952
1963	7948
1964	7973
1965	7978
1966	7960
1967	7983
1968	7931
1969	7950
1970	7953
1971	7955
1972	7839
1973	7858
1974	7811
1975	7837
1976	7881
1977	7914
1978	7957
1979	7993
1980	7994
1981	7995
1982	7976
1983	7939
1984	7955
1985	7961
1986	7994
1987	7966
1988	7953
1989	7978
1990	7899
1991	7946
1992	7922
1993	7971
1994	7969
1995	7946
1996	7962
1997	7968
1998	7996
1999	7979
2000	7978
2001	7986
2002	7814
2003	7834
2004	7928
2005	7912
2006	7931
2007	7948
2008	7996
2009	7988
2010	7979
2011	7994
2012	7955
2013	7972
2014	8000
2015	7990
2016	7980
2017	7908
2018	7935
2019	7887
2020	7884
2021	7875
2022	7943
2023	7975
2024	7970
2025	7794
2026	7769
2027	7907
2028	7994
2029	7994
2030	7997
2031	7986
2032	7978
2033	7969
2034	7967
2035	7949
2036	7968
2037	7857
2038	7860
2039	7880
2040	7888
2041	7901
2042	7920
2043	7985
2044	7992
2045	7941
2046	7884
2047	7852
2048	7928
2049	7968
2050	7974
2051	7958
2052	7878
2053	7814
2054	7911
2055	7908
2056	7936
2057	7946
2058	7885
2059	7883
2060	7983
2061	7912
2062	7993
2063	7913
2064	7978
2065	7949
2066	7995
2067	7956
2068	7977
2069	7967
2070	7884
2071	7922
2072	7888
2073	7910
2074	7893
2075	7828
2076	7810
2077	7776
2078	7733
2079	7855
2080	7985
2081	7955
2082	7962
2083	7963
2084	7996
2085	7945
2086	7977
2087	7975
2088	7929
2089	7994
2090	7977
2091	7945
2092	7945
2093	7913
2094	7897
2095	7908
2096	7923
2097	7854
2098	7911
2099	7890
2100	7920
2101	7810
2102	7840
2103	7899
2104	7895
2105	7883
2106	7865
2107	7946
2108	7919
2109	7888
2110	7934
2111	7922
2112	7907
2113	7912
2114	7900
2115	7862
2116	7906
2117	7920
2118	7881
2119	7898
2120	7943
2121	7948
2122	7883
2123	7827
2124	7831
2125	7903
2126	7980
2127	7997
2128	7990
2129	7906
2130	7907
2131	7849
2132	7856
2133	7823
2134	7863
2135	7845
2136	7856
2137	7852
2138	7781
2139	7922
2140	7909
2141	7911
2142	7910
2143	7818
2144	7989
2145	7995
2146	7980
2147	7942
2148	7913
2149	7963
2150	7992
2151	7982
2152	7968
2153	7952
2154	7959
2155	7939
2156	7964
2157	7941
2158	7978
2159	7957
2160	7972
2161	7975
2162	7936
2163	7992
2164	7978
2165	7958
2166	7922
2167	7983
2168	7947
2169	7869
2170	7863
2171	7817
2172	7918
2173	7752
2174	7775
2175	7849
2176	7820
2177	7822
2178	7791
2179	7780
2180	7911
2181	7835
2182	7789
2183	7746
2184	7722
2185	7974
2186	7969
2187	7986
2188	7971
2189	7843
2190	7922
2191	7999
2192	7959
2193	7999
2194	7879
2195	7922
2196	7894
2197	7917
2198	7942
2199	7939
2200	7977
2201	7968
2202	7930
2203	7976
2204	7961
2205	7952
2206	7948
2207	7965
2208	7984
2209	7997
2210	7937
2211	7959
2212	7964
2213	7896
2214	7904
2215	7924
2216	7915
2217	7951
2218	7970
2219	7971
2220	7983
2221	7989
2222	7707
2223	7730
2224	7798
2225	7802
2226	7873
2227	7981
2228	7982
2229	7979
2230	7952
2231	7995
2232	7996
2233	7993
2234	7984
2235	7979
2236	7947
2237	7951
2238	7997
2239	7983
2240	7983
2241	7935
2242	7798
2243	7911
2244	7925
2245	7949
2246	7973
2247	7923
2248	7989
2249	7950
2250	7899
2251	7967
2252	7916
2253	7938
2254	7930
2255	7944
2256	7968
2257	7945
2258	7990
2259	7974
2260	7983
2261	7956
2262	7950
2263	7979
2264	7978
2265	7965
2266	7946
2267	7967
2268	7968
2269	7991
2270	7997
2271	7989
2272	7891
2273	7882
2274	7865
2275	7871
2276	7916
2277	7935
2278	7840
2279	7867
2280	7889
2281	7908
2282	7991
2283	7990
2284	7994
2285	7989
2286	7961
2287	7970
2288	7970
2289	7988
2290	7986
2291	7958
2292	7993
2293	7946
2294	7785
2295	7780
2296	7812
2297	7705
2298	7701
2299	7707
2300	7643
2301	7638
2302	7726
2303	7835
2304	7939
2305	7988
2306	7988
2307	7952
2308	7957
2309	7987
2310	7974
2311	7952
2312	7957
2313	7966
2314	7966
2315	7859
2316	7995
2317	7942
2318	7943
2319	7982
2320	7988
2321	7998
2322	7991
2323	7989
2324	7974
2325	7926
2326	7967
2327	7992
2328	7794
2329	7860
2330	7768
2331	7919
2332	7994
2333	7916
2334	7996
2335	7922
2336	7979
2337	7998
2338	7981
2339	7995
2340	7931
2341	7961
2342	7963
2343	7949
2344	7972
2345	7867
2346	7986
2347	7900
2348	7954
2349	7963
2350	7918
2351	7924
2352	7999
2353	7944
2354	7929
2355	7847
2356	7758
2357	7437
2358	7504
2359	7567
2360	7654
2361	7638
2362	7595
2363	7831
2364	7973
2365	7974
2366	7990
2367	7984
2368	7985
2369	7979
2370	7996
2371	7980
2372	7991
2373	7979
2374	7990
2375	7982
2376	7967
2377	7969
2378	7960
2379	7969
2380	7986
2381	7984
2382	7969
2383	7981
2384	7953
2385	7979
2386	7999
2387	7992
2388	7978
2389	7983
2390	7954
2391	7934
2392	7927
2393	7929
2394	7952
2395	7937
2396	7980
2397	7979
2398	7974
2399	7963
2400	7977
2401	7991
2402	7988
2403	7987
2404	7971
2405	7947
2406	7987
2407	7927
2408	7915
2409	7873
2410	7921
2411	7945
2412	7950
2413	7938
2414	7903
2415	7961
2416	7992
2417	7991
2418	7971
2419	7984
2420	7979
2421	7990
2422	7998
2423	7946
2424	7944
2425	7817
2426	7987
2427	7951
2428	7991
2429	7988
2430	7954
2431	7900
2432	7918
2433	7926
2434	7816
2435	7954
2436	7847
2437	7902
2438	7949
2439	7856
2440	7898
2441	7989
2442	7985
2443	7997
2444	7927
2445	7963
2446	7937
2447	7965
2448	7949
2449	7940
2450	7948
2451	7825
2452	7980
2453	7895
2454	7886
2455	7915
2456	7936
2457	7960
2458	7904
2459	7921
2460	7934
2461	7996
2462	7986
2463	7994
2464	7956
2465	7910
2466	7955
2467	7986
2468	7981
2469	7995
2470	7990
2471	7912
2472	7749
2473	7827
2474	7791
2475	7975
2476	7968
2477	7935
2478	7859
2479	7946
2480	7980
2481	7991
2482	7963
2483	7893
2484	7890
2485	7943
2486	7973
2487	7992
2488	7888
2489	7875
2490	7993
2491	7981
2492	7987
2493	7873
2494	7633
2495	7677
2496	7775
2497	7760
2498	7838
2499	7836
2500	7992
2501	7968
2502	7932
2503	7977
2504	7941
2505	7986
2506	7980
2507	7963
2508	7979
2509	7949
2510	7997
2511	7994
2512	7994
2513	7970
2514	7968
2515	7998
2516	7985
2517	7962
2518	7939
2519	7993
2520	7996
2521	7990
2522	7994
2523	7975
2524	7990
2525	7976
2526	7976
2527	7962
2528	7969
2529	7993
2530	7968
2531	7931
