K03455.1	366	83
K03455.1	367	83
K03455.1	368	84
K03455.1	369	80
K03455.1	370	80
K03455.1	371	80
K03455.1	372	80
K03455.1	373	80
K03455.1	374	79
K03455.1	375	79
K03455.1	376	79
K03455.1	377	78
K03455.1	378	76
K03455.1	379	72
K03455.1	380	71
K03455.1	381	71
K03455.1	382	71
K03455.1	383	69
K03455.1	384	68
K03455.1	385	68
K03455.1	386	68
K03455.1	387	68
K03455.1	388	66
K03455.1	389	66
K03455.1	390	66
K03455.1	391	66
K03455.1	392	66
K03455.1	393	66
K03455.1	394	66
K03455.1	395	66
K03455.1	396	67
K03455.1	397	67
K03455.1	398	67
K03455.1	399	67
K03455.1	400	67
K03455.1	401	67
K03455.1	402	67
K03455.1	403	67
K03455.1	404	68
K03455.1	405	68
K03455.1	406	68
K03455.1	407	68
K03455.1	408	68
K03455.1	409	68
K03455.1	410	68
K03455.1	411	67
K03455.1	412	67
K03455.1	413	67
K03455.1	414	67
K03455.1	415	64
K03455.1	416	64
K03455.1	417	64
K03455.1	418	65
K03455.1	419	65
K03455.1	420	62
K03455.1	421	60
K03455.1	422	60
K03455.1	423	59
K03455.1	424	60
K03455.1	425	61
K03455.1	426	61
K03455.1	427	61
K03455.1	428	61
K03455.1	429	57
K03455.1	430	57
K03455.1	431	57
K03455.1	432	57
K03455.1	433	54
K03455.1	434	50
K03455.1	435	50
K03455.1	436	50
K03455.1	437	50
K03455.1	438	50
K03455.1	439	49
K03455.1	440	48
K03455.1	441	49
K03455.1	442	49
K03455.1	443	49
K03455.1	444	49
K03455.1	445	49
K03455.1	446	49
K03455.1	447	50
K03455.1	448	46
K03455.1	449	46
K03455.1	450	46
K03455.1	451	46
K03455.1	452	46
K03455.1	453	44
K03455.1	454	44
K03455.1	455	44
K03455.1	456	44
K03455.1	457	44
K03455.1	458	43
K03455.1	459	63
K03455.1	460	89
K03455.1	461	97
K03455.1	462	128
K03455.1	463	132
K03455.1	464	339
K03455.1	465	359
K03455.1	466	357
K03455.1	467	358
K03455.1	468	401
K03455.1	469	600
K03455.1	470	604
K03455.1	471	618
K03455.1	472	620
K03455.1	473	624
K03455.1	474	791
K03455.1	475	875
K03455.1	476	879
K03455.1	477	884
K03455.1	478	888
K03455.1	479	943
K03455.1	480	948
K03455.1	481	1004
K03455.1	482	1028
K03455.1	483	1031
K03455.1	484	1050
K03455.1	485	1069
K03455.1	486	1074
K03455.1	487	1085
K03455.1	488	1085
K03455.1	489	1110
K03455.1	490	1145
K03455.1	491	1193
K03455.1	492	1230
K03455.1	493	1230
K03455.1	494	1251
K03455.1	495	1252
K03455.1	496	1371
K03455.1	497	1455
K03455.1	498	1468
K03455.1	499	1500
K03455.1	500	1569
K03455.1	501	1606
K03455.1	502	1698
K03455.1	503	1704
K03455.1	504	1751
K03455.1	505	1788
K03455.1	506	1819
K03455.1	507	1824
K03455.1	508	1833
K03455.1	509	1891
K03455.1	510	1937
K03455.1	511	1962
K03455.1	512	1981
K03455.1	513	1982
K03455.1	514	2061
K03455.1	515	2061
K03455.1	516	2263
K03455.1	517	2284
K03455.1	518	2285
K03455.1	519	2289
K03455.1	520	2291
K03455.1	521	2327
K03455.1	522	2334
K03455.1	523	2373
K03455.1	524	2373
K03455.1	525	2380
K03455.1	526	2497
K03455.1	527	2507
K03455.1	528	2542
K03455.1	529	2543
K03455.1	530	2543
K03455.1	531	2560
K03455.1	532	2609
K03455.1	533	2621
K03455.1	534	2651
K03455.1	535	2657
K03455.1	536	2722
K03455.1	537	2786
K03455.1	538	2801
K03455.1	539	2820
K03455.1	540	2833
K03455.1	541	2836
K03455.1	542	2857
K03455.1	543	2865
K03455.1	544	2933
K03455.1	545	2961
K03455.1	546	3179
K03455.1	547	3275
K03455.1	548	3341
K03455.1	549	3356
K03455.1	550	3454
K03455.1	551	3690
K03455.1	552	3729
K03455.1	553	3750
K03455.1	554	3776
K03455.1	555	3796
K03455.1	556	3983
K03455.1	557	3985
K03455.1	558	4029
K03455.1	559	4033
K03455.1	560	4085
K03455.1	561	4122
K03455.1	562	4133
K03455.1	563	4202
K03455.1	564	4211
K03455.1	565	4301
K03455.1	566	4311
K03455.1	567	4415
K03455.1	568	4451
K03455.1	569	4466
K03455.1	570	4545
K03455.1	571	4573
K03455.1	572	4591
K03455.1	573	4680
K03455.1	574	4686
K03455.1	575	4700
K03455.1	576	4732
K03455.1	577	4743
K03455.1	578	4784
K03455.1	579	4815
K03455.1	580	4843
K03455.1	581	4944
K03455.1	582	4964
K03455.1	583	5219
K03455.1	584	5258
K03455.1	585	5312
K03455.1	586	5369
K03455.1	587	5391
K03455.1	588	5525
K03455.1	589	5532
K03455.1	590	5553
K03455.1	591	5568
K03455.1	592	5612
K03455.1	593	5652
K03455.1	594	5669
K03455.1	595	5685
K03455.1	596	5808
K03455.1	597	5908
K03455.1	598	5941
K03455.1	599	5942
K03455.1	600	5949
K03455.1	601	5950
K03455.1	602	6196
K03455.1	603	6235
K03455.1	604	6466
K03455.1	605	6497
K03455.1	606	6632
K03455.1	607	6653
K03455.1	608	6702
K03455.1	609	6978
K03455.1	610	7029
K03455.1	611	7055
K03455.1	612	7056
K03455.1	613	7137
K03455.1	614	7146
K03455.1	615	7157
K03455.1	616	7507
K03455.1	617	7538
K03455.1	618	7609
K03455.1	619	7623
K03455.1	620	7682
K03455.1	621	7701
K03455.1	622	7669
K03455.1	623	7716
K03455.1	624	7729
K03455.1	625	7906
K03455.1	626	7964
K03455.1	627	8000
K03455.1	628	8001
K03455.1	629	7999
K03455.1	630	8000
K03455.1	631	8001
K03455.1	632	8001
K03455.1	633	8002
K03455.1	634	8002
K03455.1	635	8003
K03455.1	636	8000
K03455.1	637	8002
K03455.1	638	8000
K03455.1	639	7985
K03455.1	640	7999
K03455.1	641	7998
K03455.1	642	7998
K03455.1	643	7992
K03455.1	644	7998
K03455.1	645	8000
K03455.1	646	8000
K03455.1	647	7999
K03455.1	648	7970
K03455.1	649	7995
K03455.1	650	7981
K03455.1	651	7996
K03455.1	652	7990
K03455.1	653	7984
K03455.1	654	7977
K03455.1	655	7987
K03455.1	656	8000
K03455.1	657	7991
K03455.1	658	7996
K03455.1	659	7877
K03455.1	660	7881
K03455.1	661	7859
K03455.1	662	7851
K03455.1	663	7875
K03455.1	664	7978
K03455.1	665	7998
K03455.1	666	7992
K03455.1	667	7959
K03455.1	668	7969
K03455.1	669	7975
K03455.1	670	7994
K03455.1	671	7996
K03455.1	672	7988
K03455.1	673	7938
K03455.1	674	7887
K03455.1	675	7976
K03455.1	676	7992
K03455.1	677	7997
K03455.1	678	7995
K03455.1	679	7963
K03455.1	680	7974
K03455.1	681	7983
K03455.1	682	7996
K03455.1	683	7995
K03455.1	684	7982
K03455.1	685	7997
K03455.1	686	7972
K03455.1	687	7978
K03455.1	688	7977
K03455.1	689	7993
K03455.1	690	7999
K03455.1	691	7981
K03455.1	692	7977
K03455.1	693	7962
K03455.1	694	7990
K03455.1	695	7992
K03455.1	696	7990
K03455.1	697	7992
K03455.1	698	7958
K03455.1	699	7998
K03455.1	700	7995
K03455.1	701	7999
K03455.1	702	7992
K03455.1	703	7971
K03455.1	704	7979
K03455.1	705	7999
K03455.1	706	8000
K03455.1	707	7996
K03455.1	708	7991
K03455.1	709	7987
K03455.1	710	7957
K03455.1	711	7939
K03455.1	712	7881
K03455.1	713	7902
K03455.1	714	7825
K03455.1	715	7866
K03455.1	716	7972
K03455.1	717	7965
K03455.1	718	7975
K03455.1	719	7978
K03455.1	720	7861
K03455.1	721	7934
K03455.1	722	7944
K03455.1	723	7955
K03455.1	724	7976
K03455.1	725	7802
K03455.1	726	7801
K03455.1	727	7807
K03455.1	728	7778
K03455.1	729	7782
K03455.1	730	7751
K03455.1	731	7760
K03455.1	732	7785
K03455.1	733	7807
K03455.1	734	7820
K03455.1	735	7829
K03455.1	736	7863
K03455.1	737	7921
K03455.1	738	7970
K03455.1	739	7986
K03455.1	740	7975
K03455.1	741	7915
K03455.1	742	7889
K03455.1	743	7993
K03455.1	744	8000
K03455.1	745	7966
K03455.1	746	7981
K03455.1	747	7865
K03455.1	748	7838
K03455.1	749	7881
K03455.1	750	7853
K03455.1	751	7908
K03455.1	752	7907
K03455.1	753	7926
K03455.1	754	7919
K03455.1	755	5500
K03455.1	756	7863
K03455.1	757	7988
K03455.1	758	7963
K03455.1	759	7988
K03455.1	760	7966
K03455.1	761	7917
K03455.1	762	7886
K03455.1	763	7862
K03455.1	764	7864
K03455.1	765	7849
K03455.1	766	7710
K03455.1	767	7706
K03455.1	768	7693
K03455.1	769	7751
K03455.1	770	7903
K03455.1	771	7920
K03455.1	772	7931
K03455.1	773	7910
K03455.1	774	7986
K03455.1	775	7983
K03455.1	776	7928
K03455.1	777	7952
K03455.1	778	7933
K03455.1	779	7987
K03455.1	780	7988
K03455.1	781	7983
K03455.1	782	7984
K03455.1	783	7881
K03455.1	784	7874
K03455.1	785	7890
K03455.1	786	7911
K03455.1	787	7936
K03455.1	788	7902
K03455.1	789	7978
K03455.1	790	7983
K03455.1	791	7925
K03455.1	792	7958
K03455.1	793	7947
K03455.1	794	7986
K03455.1	795	7891
K03455.1	796	7861
K03455.1	797	7712
K03455.1	798	7700
K03455.1	799	7647
K03455.1	800	7612
K03455.1	801	7634
K03455.1	802	7618
K03455.1	803	7751
K03455.1	804	7752
K03455.1	805	7790
K03455.1	806	7718
K03455.1	807	7719
K03455.1	808	7918
K03455.1	809	7977
K03455.1	810	7989
K03455.1	811	7979
K03455.1	812	7858
K03455.1	813	7880
K03455.1	814	7828
K03455.1	815	7820
K03455.1	816	7751
K03455.1	817	7626
K03455.1	818	7575
K03455.1	819	7539
K03455.1	820	7590
K03455.1	821	7565
K03455.1	822	7508
K03455.1	823	7747
K03455.1	824	7800
K03455.1	825	7859
K03455.1	826	7864
K03455.1	827	7814
K03455.1	828	7756
K03455.1	829	7755
K03455.1	830	7732
K03455.1	831	7709
K03455.1	832	7396
K03455.1	833	7421
K03455.1	834	7429
K03455.1	835	7647
K03455.1	836	7668
K03455.1	837	7650
K03455.1	838	7659
K03455.1	839	7659
K03455.1	840	7652
K03455.1	841	7653
K03455.1	842	7637
K03455.1	843	7619
K03455.1	844	7605
K03455.1	845	7607
K03455.1	846	7596
K03455.1	847	7508
K03455.1	848	7517
K03455.1	849	7631
K03455.1	850	7705
K03455.1	851	7689
K03455.1	852	7689
K03455.1	853	7609
K03455.1	854	7655
K03455.1	855	7549
K03455.1	856	7467
K03455.1	857	7450
K03455.1	858	7409
K03455.1	859	7522
K03455.1	860	7560
K03455.1	861	7562
K03455.1	862	7493
K03455.1	863	7442
K03455.1	864	7382
K03455.1	865	7381
K03455.1	866	7360
K03455.1	867	7495
K03455.1	868	7461
K03455.1	869	7476
K03455.1	870	7471
K03455.1	871	7480
K03455.1	872	7472
K03455.1	873	7691
K03455.1	874	7717
K03455.1	875	7850
K03455.1	876	7775
K03455.1	877	7686
K03455.1	878	7810
K03455.1	879	7857
K03455.1	880	7899
K03455.1	881	7902
K03455.1	882	7914
K03455.1	883	7953
K03455.1	884	7980
K03455.1	885	7971
K03455.1	886	7992
K03455.1	887	7942
K03455.1	888	7952
K03455.1	889	7970
K03455.1	890	7996
K03455.1	891	7967
K03455.1	892	7995
K03455.1	893	7957
K03455.1	894	7934
K03455.1	895	7902
K03455.1	896	7916
K03455.1	897	7999
K03455.1	898	7991
K03455.1	899	7961
K03455.1	900	7960
K03455.1	901	7944
K03455.1	902	7961
K03455.1	903	7977
K03455.1	904	7975
K03455.1	905	7995
K03455.1	906	7961
K03455.1	907	7999
K03455.1	908	7998
K03455.1	909	7995
K03455.1	910	7959
K03455.1	911	7966
K03455.1	912	7964
K03455.1	913	7957
K03455.1	914	7974
K03455.1	915	7966
K03455.1	916	7895
K03455.1	917	7880
K03455.1	918	7978
K03455.1	919	7967
K03455.1	920	7980
K03455.1	921	7991
K03455.1	922	7998
K03455.1	923	7987
K03455.1	924	7982
K03455.1	925	7996
K03455.1	926	7962
K03455.1	927	7953
K03455.1	928	7986
K03455.1	929	7997
K03455.1	930	7988
K03455.1	931	7986
K03455.1	932	7897
K03455.1	933	7803
K03455.1	934	7867
K03455.1	935	8000
K03455.1	936	7978
K03455.1	937	7969
K03455.1	938	7876
K03455.1	939	7980
K03455.1	940	7991
K03455.1	941	7997
K03455.1	942	7996
K03455.1	943	7987
K03455.1	944	7939
K03455.1	945	7959
K03455.1	946	7917
K03455.1	947	7973
K03455.1	948	7954
K03455.1	949	7969
K03455.1	950	7961
K03455.1	951	7928
K03455.1	952	7928
K03455.1	953	7988
K03455.1	954	7995
K03455.1	955	7993
K03455.1	956	7958
K03455.1	957	7982
K03455.1	958	7938
K03455.1	959	7995
K03455.1	960	7970
K03455.1	961	7987
K03455.1	962	7996
K03455.1	963	7975
K03455.1	964	7978
K03455.1	965	7870
K03455.1	966	7885
K03455.1	967	7896
K03455.1	968	7953
K03455.1	969	7947
K03455.1	970	7923
K03455.1	971	7850
K03455.1	972	7866
K03455.1	973	7936
K03455.1	974	7995
K03455.1	975	7966
K03455.1	976	7945
K03455.1	977	7924
K03455.1	978	7982
K03455.1	979	7986
K03455.1	980	7991
K03455.1	981	7973
K03455.1	982	7960
K03455.1	983	7906
K03455.1	984	7987
K03455.1	985	7971
K03455.1	986	7874
K03455.1	987	7736
K03455.1	988	7745
K03455.1	989	7974
K03455.1	990	7953
K03455.1	991	7943
K03455.1	992	7913
K03455.1	993	7905
K03455.1	994	7868
K03455.1	995	7859
K03455.1	996	7894
K03455.1	997	7869
K03455.1	998	7871
K03455.1	999	7571
K03455.1	1000	7588
K03455.1	1001	7764
K03455.1	1002	7734
K03455.1	1003	7711
K03455.1	1004	7666
K03455.1	1005	7649
K03455.1	1006	7737
K03455.1	1007	7744
K03455.1	1008	7729
K03455.1	1009	7760
K03455.1	1010	7755
K03455.1	1011	7994
K03455.1	1012	7996
K03455.1	1013	7979
K03455.1	1014	7975
K03455.1	1015	7895
K03455.1	1016	7927
K03455.1	1017	7979
K03455.1	1018	7978
K03455.1	1019	7952
K03455.1	1020	7785
K03455.1	1021	7857
K03455.1	1022	7852
K03455.1	1023	7996
K03455.1	1024	7998
K03455.1	1025	7940
K03455.1	1026	7991
K03455.1	1027	7886
K03455.1	1028	7998
K03455.1	1029	7991
K03455.1	1030	7901
K03455.1	1031	7941
K03455.1	1032	7814
K03455.1	1033	7982
K03455.1	1034	7944
K03455.1	1035	7939
K03455.1	1036	7988
K03455.1	1037	7895
K03455.1	1038	7842
K03455.1	1039	7942
K03455.1	1040	7924
K03455.1	1041	7992
K03455.1	1042	7943
K03455.1	1043	7897
K03455.1	1044	7963
K03455.1	1045	7885
K03455.1	1046	7989
K03455.1	1047	7998
K03455.1	1048	7875
K03455.1	1049	7998
K03455.1	1050	7815
K03455.1	1051	7867
K03455.1	1052	7838
K03455.1	1053	7777
K03455.1	1054	7857
K03455.1	1055	7837
K03455.1	1056	7986
K03455.1	1057	7985
K03455.1	1058	7863
K03455.1	1059	7807
K03455.1	1060	7781
K03455.1	1061	7898
K03455.1	1062	7960
K03455.1	1063	7950
K03455.1	1064	7963
K03455.1	1065	7902
K03455.1	1066	7980
K03455.1	1067	7943
K03455.1	1068	7973
K03455.1	1069	7985
K03455.1	1070	7937
K03455.1	1071	7961
K03455.1	1072	7995
K03455.1	1073	7971
K03455.1	1074	7878
K03455.1	1075	7810
K03455.1	1076	7715
K03455.1	1077	7781
K03455.1	1078	7734
K03455.1	1079	7692
K03455.1	1080	7729
K03455.1	1081	7743
K03455.1	1082	7747
K03455.1	1083	7754
K03455.1	1084	7769
K03455.1	1085	7769
K03455.1	1086	7759
K03455.1	1087	7930
K03455.1	1088	7964
K03455.1	1089	7961
K03455.1	1090	7995
K03455.1	1091	7998
K03455.1	1092	7990
K03455.1	1093	7996
K03455.1	1094	7972
K03455.1	1095	7975
K03455.1	1096	7916
K03455.1	1097	7952
K03455.1	1098	7995
K03455.1	1099	7963
K03455.1	1100	7948
K03455.1	1101	7775
K03455.1	1102	7871
K03455.1	1103	7903
K03455.1	1104	7935
K03455.1	1105	7925
K03455.1	1106	7918
K03455.1	1107	7813
K03455.1	1108	7895
K03455.1	1109	7988
K03455.1	1110	7926
K03455.1	1111	7960
K03455.1	1112	7961
K03455.1	1113	7996
K03455.1	1114	7991
K03455.1	1115	7992
K03455.1	1116	7992
K03455.1	1117	7968
K03455.1	1118	7882
K03455.1	1119	7929
K03455.1	1120	7952
K03455.1	1121	7991
K03455.1	1122	7920
K03455.1	1123	7919
K03455.1	1124	7841
K03455.1	1125	7953
K03455.1	1126	7923
K03455.1	1127	7991
K03455.1	1128	7983
K03455.1	1129	7910
K03455.1	1130	7881
K03455.1	1131	7864
K03455.1	1132	7908
K03455.1	1133	7868
K03455.1	1134	7860
K03455.1	1135	7872
K03455.1	1136	7842
K03455.1	1137	7895
K03455.1	1138	7990
K03455.1	1139	7987
K03455.1	1140	7988
K03455.1	1141	7983
K03455.1	1142	7974
K03455.1	1143	7966
K03455.1	1144	7991
K03455.1	1145	7995
K03455.1	1146	7980
K03455.1	1147	7983
K03455.1	1148	7932
K03455.1	1149	7928
K03455.1	1150	7941
K03455.1	1151	7985
K03455.1	1152	7971
K03455.1	1153	7951
K03455.1	1154	7971
K03455.1	1155	7974
K03455.1	1156	7976
K03455.1	1157	7992
K03455.1	1158	7967
K03455.1	1159	7756
K03455.1	1160	7807
K03455.1	1161	7856
K03455.1	1162	7884
K03455.1	1163	7997
K03455.1	1164	7983
K03455.1	1165	7837
K03455.1	1166	7760
K03455.1	1167	7765
K03455.1	1168	7993
K03455.1	1169	7984
K03455.1	1170	7995
K03455.1	1171	7995
K03455.1	1172	7878
K03455.1	1173	7877
K03455.1	1174	7889
K03455.1	1175	7989
K03455.1	1176	7987
K03455.1	1177	7986
K03455.1	1178	7965
K03455.1	1179	7961
K03455.1	1180	7991
K03455.1	1181	7983
K03455.1	1182	7997
K03455.1	1183	7982
K03455.1	1184	7970
K03455.1	1185	7899
K03455.1	1186	7905
K03455.1	1187	7982
K03455.1	1188	7974
K03455.1	1189	8000
K03455.1	1190	7941
K03455.1	1191	7906
K03455.1	1192	7993
K03455.1	1193	7945
K03455.1	1194	7949
K03455.1	1195	7979
K03455.1	1196	7894
K03455.1	1197	7994
K03455.1	1198	7932
K03455.1	1199	7991
K03455.1	1200	7955
K03455.1	1201	7843
K03455.1	1202	7978
K03455.1	1203	7989
K03455.1	1204	7996
K03455.1	1205	7982
K03455.1	1206	7928
K03455.1	1207	7901
K03455.1	1208	7902
K03455.1	1209	7902
K03455.1	1210	7939
K03455.1	1211	7944
K03455.1	1212	7987
K03455.1	1213	7992
K03455.1	1214	7997
K03455.1	1215	7978
K03455.1	1216	7994
K03455.1	1217	7950
K03455.1	1218	7981
K03455.1	1219	7941
K03455.1	1220	7920
K03455.1	1221	7918
K03455.1	1222	7858
K03455.1	1223	7760
K03455.1	1224	7903
K03455.1	1225	7943
K03455.1	1226	7979
K03455.1	1227	7952
K03455.1	1228	7964
K03455.1	1229	7921
K03455.1	1230	7957
K03455.1	1231	7982
K03455.1	1232	7971
K03455.1	1233	7943
K03455.1	1234	7948
K03455.1	1235	7852
K03455.1	1236	7853
K03455.1	1237	7798
K03455.1	1238	7808
K03455.1	1239	7852
K03455.1	1240	7783
K03455.1	1241	7883
K03455.1	1242	7864
K03455.1	1243	7890
K03455.1	1244	7923
K03455.1	1245	7940
K03455.1	1246	7954
K03455.1	1247	7948
K03455.1	1248	7972
K03455.1	1249	7970
K03455.1	1250	7892
K03455.1	1251	7916
K03455.1	1252	7879
K03455.1	1253	7947
K03455.1	1254	7997
K03455.1	1255	7984
K03455.1	1256	7980
K03455.1	1257	7950
K03455.1	1258	7964
K03455.1	1259	7995
K03455.1	1260	7980
K03455.1	1261	7963
K03455.1	1262	7831
K03455.1	1263	7784
K03455.1	1264	7923
K03455.1	1265	7999
K03455.1	1266	7994
K03455.1	1267	7985
K03455.1	1268	7904
K03455.1	1269	7893
K03455.1	1270	7896
K03455.1	1271	7778
K03455.1	1272	7713
K03455.1	1273	7685
K03455.1	1274	7589
K03455.1	1275	7709
K03455.1	1276	7846
K03455.1	1277	7759
K03455.1	1278	7766
K03455.1	1279	7808
K03455.1	1280	7819
K03455.1	1281	7784
K03455.1	1282	7770
K03455.1	1283	7996
K03455.1	1284	7867
K03455.1	1285	7809
K03455.1	1286	7753
K03455.1	1287	7744
K03455.1	1288	7992
K03455.1	1289	7995
